nohup: ignoring input
Record 1/22544 | Predicted: 1 | True: 1 | Time: 0.0006s
Record 53/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 54/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 55/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 56/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 57/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 58/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 59/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 60/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 61/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 62/22544 | Predicted: 0 | True: 1 | Time: 0.0026s
Record 63/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 64/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 65/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 66/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 67/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 68/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 69/22544 | Predicted: 0 | True: 1 | Time: 0.0026s
Record 70/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 71/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 72/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 73/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 74/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 75/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 76/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 77/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 78/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 79/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 80/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 81/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 82/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 83/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 84/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 85/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 86/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 87/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 88/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 89/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 90/22544 | Predicted: 1 | True: 0 | Time: 0.0026s
Record 91/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 92/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 93/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 94/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 95/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 96/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 97/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 98/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 99/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 100/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 101/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 102/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 103/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 104/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 105/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 106/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 107/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 108/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 109/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 110/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 111/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 112/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 113/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 114/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 115/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 116/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 117/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 118/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 119/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 120/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 121/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 122/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 123/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 124/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 125/22544 | Predicted: 1 | True: 0 | Time: 0.0026s
Record 126/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 127/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 128/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 129/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 130/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 131/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 132/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 133/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 134/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 135/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 136/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 137/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 138/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 139/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 140/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 141/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 142/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 143/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 144/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 145/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 146/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 147/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 148/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 149/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 150/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 151/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 152/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 153/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 154/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 155/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 156/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 157/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 158/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 159/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 160/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 161/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 162/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 163/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 164/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 165/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 166/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 167/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 168/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 169/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 170/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 171/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 172/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 173/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 174/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 175/22544 | Predicted: 0 | True: 1 | Time: 0.0026s
Record 176/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 177/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 178/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 179/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 180/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 181/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 182/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 183/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 184/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 185/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 186/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 187/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 188/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 189/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 190/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 191/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 192/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 193/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 194/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 195/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 196/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 197/22544 | Predicted: 1 | True: 0 | Time: 0.0026s
Record 198/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 199/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 200/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 201/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 202/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 203/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 204/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 205/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 206/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 207/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 208/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 209/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 210/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 211/22544 | Predicted: 0 | True: 1 | Time: 0.0026s
Record 212/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 213/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 214/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 215/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 216/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 217/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 218/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 219/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 220/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 221/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 222/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 223/22544 | Predicted: 1 | True: 0 | Time: 0.0026s
Record 224/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 225/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 226/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 227/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 228/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 229/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 230/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 231/22544 | Predicted: 1 | True: 0 | Time: 0.0026s
Record 232/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 233/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 234/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 235/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 236/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 237/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 238/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 239/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 240/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 241/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 242/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 243/22544 | Predicted: 0 | True: 1 | Time: 0.0028s
Record 244/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 245/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 246/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 247/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 248/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 249/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 250/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 251/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 252/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 253/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 254/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 255/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 256/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 257/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 258/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 259/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 260/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 261/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 262/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 263/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 264/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 265/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 266/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 267/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 268/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 269/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 270/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 271/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 272/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 273/22544 | Predicted: 1 | True: 1 | Time: 0.0029s
Record 274/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 275/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 276/22544 | Predicted: 1 | True: 0 | Time: 0.0026s
Record 277/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 278/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 279/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 280/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 281/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 282/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 283/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 284/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 285/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 286/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 287/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 288/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 289/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 290/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 291/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 292/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 293/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 294/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 295/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 296/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 297/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 298/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 299/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 300/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 301/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 302/22544 | Predicted: 0 | True: 1 | Time: 0.0026s
Record 303/22544 | Predicted: 1 | True: 0 | Time: 0.0029s
Record 304/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 305/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 306/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 307/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 308/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 309/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 310/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 311/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 312/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 313/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 314/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 315/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 316/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 317/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 318/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 319/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 320/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 321/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 322/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 323/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 324/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 325/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 326/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 327/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 328/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 329/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 330/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 331/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 332/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 333/22544 | Predicted: 1 | True: 1 | Time: 0.0029s
Record 334/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 335/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 336/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 337/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 338/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 339/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 340/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 341/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 342/22544 | Predicted: 0 | True: 1 | Time: 0.0026s
Record 343/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 344/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 345/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 346/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 347/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 348/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 349/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 350/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 351/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 352/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 353/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 354/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 355/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 356/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 357/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 358/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 359/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 360/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 361/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 362/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 363/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 364/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 365/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 366/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 367/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 368/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 369/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 370/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 371/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 372/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 373/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 374/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 375/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 376/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 377/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 378/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 379/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 380/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 381/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 382/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 383/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 384/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 385/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 386/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 387/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 388/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 389/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 390/22544 | Predicted: 1 | True: 0 | Time: 0.0026s
Record 391/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 392/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 393/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 394/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 395/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 396/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 397/22544 | Predicted: 1 | True: 1 | Time: 0.0029s
Record 398/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 399/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 400/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 401/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 402/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 403/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 404/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 405/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 406/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 407/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 408/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 409/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 410/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 411/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 412/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 413/22544 | Predicted: 1 | True: 0 | Time: 0.0026s
Record 414/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 415/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 416/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 417/22544 | Predicted: 0 | True: 1 | Time: 0.0026s
Record 418/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 419/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 420/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 421/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 422/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 423/22544 | Predicted: 0 | True: 0 | Time: 0.0029s
Record 424/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 425/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 426/22544 | Predicted: 1 | True: 0 | Time: 0.0026s
Record 427/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 428/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 429/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 430/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 431/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 432/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 433/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 434/22544 | Predicted: 1 | True: 0 | Time: 0.0026s
Record 435/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 436/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 437/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 438/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 439/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 440/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 441/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 442/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 443/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 444/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 445/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 446/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 447/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 448/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 449/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 450/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 451/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 452/22544 | Predicted: 0 | True: 1 | Time: 0.0026s
Record 453/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 454/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 455/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 456/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 457/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 458/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 459/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 460/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 461/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 462/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
